"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CHAP","Chaparral Energy, Inc.","5.7","264771840","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/chap",
"CHK","Chesapeake Energy Corporation","3.1","5058346771.5","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/chk",
"CHKR","Chesapeake Granite Wash Trust","1.45","67787500","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/chkr",
"CVX","Chevron Corporation","123.18","234049730776.8","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/cvx",
"SNP","China Petroleum & Chemical Corporation","79.5","96251611950","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/snp",
"CYD","China Yuchai International Limited","15.85","647603912.35","n/a","1994","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cyd",
"XEC","Cimarex Energy Co","69.9","7089283024.2","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/xec",
"CKX","CKX Lands, Inc.","10.01","19444374.95","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ckx",
"CEO","CNOOC Limited","185.76","1924410441.6","n/a","2001","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ceo",
"CEIX","CNX Resources Corporation","34.22","944729231.74","n/a","2017","Energy","Coal Mining","https://www.nasdaq.com/symbol/ceix",
"CNX","CNX Resources Corporation","10.77","2136070664.04","n/a","1999","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/cnx",
"CRK","Comstock Resources, Inc.","6.93","733686473.52","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/crk",
"CXO","Concho Resources Inc.","110.96","22257935982.72","n/a","2007","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/cxo",
"COP","ConocoPhillips","66.74","75710129233.56","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/cop",
"CCR","CONSOL Coal Resources LP","17.67","486318652.26","n/a","2015","Energy","Coal Mining","https://www.nasdaq.com/symbol/ccr",
"MCF","Contango Oil & Gas Company","3.15","108567837","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mcf",
"CLR","Continental Resources, Inc.","44.77","16834188192.25","n/a","2007","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/clr",
"CTRA","Contura Energy, Inc.","57.92","1111294764.48","n/a","n/a","Energy","Coal Mining","https://www.nasdaq.com/symbol/ctra",
"CLB","Core Laboratories N.V.","68.93","3055927041.82","n/a","1995","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/clb",
"CPG","Crescent Point Energy Corporation","3.24","1779820827.84","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/cpg",
"CRT","Cross Timbers Royalty Trust","11.45","68700000","n/a","1992","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/crt",
"CAPL","CrossAmerica Partners LP","18.26","628949503.38","n/a","2012","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/capl",
"CCLP","CSI Compressco LP","2.84","133408238.88","n/a","2011","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/cclp",
"CMI","Cummins Inc.","157.87","24839088038.38","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cmi",
"CVI","CVR Energy Inc.","41.2","4141860678.8","n/a","2007","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/cvi",
"CELP","Cypress Energy Partners, L.P.","7.3969","88934186.173","n/a","2014","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/celp",
"DWSN","Dawson Geophysical Company","2.93","67805295.27","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/dwsn",
"DKL","Delek Logistics Partners, L.P.","32.43","791532144.15","n/a","2012","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/dkl",
"DK","Delek US Holdings, Inc.","36.42","2821651919.22","n/a","2017","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/dk",
"DNR","Denbury Resources Inc.","2.05","943906741.65","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/dnr",
"DVN","Devon Energy Corporation","31.56","13832748000","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/dvn",
"DO","Diamond Offshore Drilling, Inc.","10.49","1441728322.97","n/a","1995","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/do",
"FANG","Diamondback Energy, Inc.","101.53","16689655928.66","n/a","2012","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/fang",
"DMLP","Dorchester Minerals, L.P.","18.26","589428673.24","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/dmlp",
"DRQ","Dril-Quip, Inc.","45.85","1668376182.55","n/a","1997","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/drq",
"ESTE","Earthstone Energy, Inc.","7.08","454322021.16","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/este",
"ECT","ECA Marcellus Trust I","1.77","31160850","n/a","2010","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ect",
"EC","Ecopetrol S.A.","21.44","44077096696.96","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ec",
"EMR","Emerson Electric Company","68.47","42083021745.73","n/a","n/a","Energy","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/emr",
"ENB","Enbridge Inc","36.26","73358776400.28","n/a","n/a","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/enb",
"ENBA","Enbridge Inc","26","0","n/a","2018","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/enba",
"ECA","Encana Corporation","7.24","10794117505.92","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/eca",
"ERF","Enerplus Corporation","8.41","2007724362.82","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/erf",
"E","ENI S.p.A.","35.24","64034345514.6","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/e",
"ESV","ENSCO plc","3.93","1719654831.72","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/esv",
"ENSV","ENSERVCO Corporation","0.53","28816009.37","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/ensv",
"EOG","EOG Resources, Inc.","95.18","55209926055.62","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/eog",
"EPE","EP Energy Corporation","0.26","66621416.68","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/epe",
"EPSN","Epsilon Energy Ltd.","4.3","117756071.9","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/epsn",
"EQT","EQT Corporation","20.74","5283763880","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/eqt",
"EQNR","Equinor ASA","21.97","73185500659.44","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/eqnr",
"EPM","Evolution Petroleum Corporation, Inc.","6.75","224009988.75","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/epm",
"XOG","Extraction Oil & Gas, Inc.","4.23","725674925.88","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/xog",
"XOM","Exxon Mobil Corporation","80.8","342172036424.8","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/xom",
"FLMN","Falcon Minerals Corporation","8.84","758958200","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/flmn",
"FLMNW","Falcon Minerals Corporation","0.83","0","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/flmnw",
"FELP","Foresight Energy LP","2.6121","381063139.2825","n/a","2014","Energy","Coal Mining","https://www.nasdaq.com/symbol/felp",
"FET","Forum Energy Technologies, Inc.","5.11","561572944.38","n/a","2012","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/fet",
"FI","Frank&#39;s International N.V.","6.21","1396901358.18","n/a","2013","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/fi",
"FTSI","FTS International, Inc.","10","1097943860","n/a","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/ftsi",
"GE","General Electric Company","9.99","87009282800.82","n/a","n/a","Energy","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/ge",
"GEL","Genesis Energy, L.P.","23.3","2856095779.4","n/a","1996","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/gel",
"GPRK","Geopark Ltd","17.29","1046045000","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gprk",
"GLP","Global Partners LP","19.66","668352768.58","n/a","2005","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/glp",
"GDP","Goodrich Petroleum Corporation","13.6","165257924.8","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gdp",
"EAF","GrafTech International Ltd.","12.79","3715976057.48","n/a","2018","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/eaf",
"GTE","Gran Tierra Energy Inc.","2.27","876981600.89","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gte",
"GPOR","Gulfport Energy Corporation","8.02","1307148080.9","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gpor",
"HK","Halcon Resources Corporation","1.35","216353397.6","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hk",
"HNRG","Hallador Energy Company","5.26","159086590.74","n/a","n/a","Energy","Coal Mining","https://www.nasdaq.com/symbol/hnrg",
"HAL","Halliburton Company","29.3","25565505270.6","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/hal",
"HLX","Helix Energy Solutions Group, Inc.","7.91","1176891810.01","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/hlx",
"HP","Helmerich & Payne, Inc.","55.56","6078559912.56","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hp",
"HES","Hess Corporation","60.23","18251753600.26","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/hes",
"HESM","Hess Midstream Partners LP","21.2","1157025722","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hesm",
"HPR","HighPoint Resources Corporation","2.21","0","n/a","2018","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hpr",
"HEP","Holly Energy Partners, L.P.","26.99","2845831024.99","n/a","2004","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/hep",
"HFC","HollyFrontier Corporation","49.27","8413610469.68","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/hfc",
"HOLI","Hollysys Automation Technologies, Ltd.","20.94","1263563553.06","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/holi",
"HUSA","Houston American Energy Corporation","0.219","13626788.163","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/husa",
"IPWR","Ideal Power Inc.","0.35","4899039.6","n/a","2013","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ipwr",
"IMO","Imperial Oil Limited","27.37","21321902727.23","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/imo",
"ICD","Independence Contract Drilling, Inc.","2.77","213506758.04","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/icd",
"IO","Ion Geophysical Corporation","14.44","202385480.6","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/io",
"ISRL","Isramco, Inc.","113","307094224","n/a","1983","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/isrl",
"JAG","Jagged Peak Energy Inc.","10.47","2233864248.84","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/jag",
"FRAC","Keane Group, Inc.","10.89","1136971767.69","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/frac",
"KEG","Key Energy Services, Inc.","4.06","82720376.62","n/a","2016","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/keg",
"KRP","Kimbell Royalty Partners","18.27","685303041.15","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/krp",
"KLXE","KLX Energy Services Holdings, Inc. ","25.14","581475378.6","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/klxe",
"PHG","Koninklijke Philips N.V.","40.86","37353561794.82","n/a","n/a","Energy","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/phg",
"KOS","Kosmos Energy Ltd.","6.23","2499800801.05","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/kos",
"LPI","Laredo Petroleum, Inc.","3.09","739143323.31","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/lpi",
"LGCY","Legacy Reserves Inc.","0.4911","56383520.5281","n/a","2007","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/lgcy",
"LBRT","Liberty Oilfield Services Inc.","15.39","1728513629.64","n/a","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/lbrt",
"LLEX","Lilis Energy, Inc.","1.17","83651465.43","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/llex",
"LONE","Lonestar Resources US Inc.","4.01","99342308.43","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/lone",
"MIC","Macquarie Infrastructure Corporation ","41.22","3539163668.22","n/a","2004","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/mic",
"MMP","Magellan Midstream Partners L.P.","60.63","13848099839.64","n/a","n/a","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/mmp",
"MGY","Magnolia Oil & Gas Corporation","12","2996153496","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mgy",
"TUSK","Mammoth Energy Services, Inc.","16.65","747196205.85","n/a","2016","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/tusk",
"MRO","Marathon Oil Corporation","16.71","13677209509.89","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mro",
